,filename,width,height,class,xmin,ymin,xmax,ymax
7961,54_1040010024086400_tile_568.png,512,512,plane,54,200,163,323
7962,54_1040010024086400_tile_568.png,512,512,plane,188,183,342,336
7963,54_1040010024086400_tile_568.png,512,512,plane,367,183,477,295
7964,84_10400100460EF400_tile_75.png,512,512,plane,8,190,65,239
7965,84_10400100460EF400_tile_75.png,512,512,plane,70,192,126,243
7966,84_10400100460EF400_tile_75.png,512,512,plane,131,197,184,245
7967,84_10400100460EF400_tile_75.png,512,512,plane,191,196,246,248
7968,84_10400100460EF400_tile_75.png,512,512,plane,287,186,354,249
7969,84_10400100460EF400_tile_75.png,512,512,plane,363,202,412,245
7970,84_10400100460EF400_tile_75.png,512,512,plane,436,214,477,250
7971,60_1040010046430200_tile_518.png,512,512,plane,183,40,295,139
7972,60_1040010046430200_tile_518.png,512,512,plane,336,321,472,422
7973,60_1040010046430200_tile_518.png,512,512,plane,449,156,512,262
7974,24_104001002299DB00_tile_155.png,512,512,plane,462,414,496,441
7975,4_10400100360CD600_tile_850.png,512,512,plane,0,414,51,490
7976,4_10400100360CD600_tile_850.png,512,512,plane,0,0,128,59
7977,4_10400100360CD600_tile_850.png,512,512,plane,90,498,178,512
7978,54_1040010024086400_tile_408.png,512,512,plane,322,340,361,377
7979,60_1040010046430200_tile_632.png,512,512,plane,0,201,130,347
7980,60_1040010046430200_tile_632.png,512,512,plane,208,432,340,512
7981,130_104001000F25CE00_tile_1017.png,512,512,plane,0,0,26,37
7982,45_104001001CAC2B00_tile_62.png,512,512,plane,5,125,39,157
7983,45_104001001CAC2B00_tile_62.png,512,512,plane,37,167,72,200
7984,45_104001001CAC2B00_tile_62.png,512,512,plane,130,338,159,366
7985,45_104001001CAC2B00_tile_62.png,512,512,plane,143,305,169,331
7986,45_104001001CAC2B00_tile_62.png,512,512,plane,154,375,179,400
7987,45_104001001CAC2B00_tile_62.png,512,512,plane,193,376,223,400
7988,45_104001001CAC2B00_tile_62.png,512,512,plane,257,329,285,354
7989,45_104001001CAC2B00_tile_62.png,512,512,plane,270,294,302,321
7990,45_104001001CAC2B00_tile_62.png,512,512,plane,283,364,311,391
7991,45_104001001CAC2B00_tile_62.png,512,512,plane,334,433,361,461
7992,45_104001001CAC2B00_tile_62.png,512,512,plane,346,400,376,427
7993,118_104001003C1B4D00_tile_358.png,512,512,plane,257,31,302,75
7994,23_104001001E51BE00_tile_1134.png,512,512,plane,0,482,120,512
7995,118_1040010023C25400_tile_641.png,512,512,plane,79,0,216,112
7996,115_10400100067A5900_tile_427.png,512,512,plane,236,0,319,22
7997,23_104001002E8B7900_tile_2404.png,512,512,plane,335,239,428,313
7998,113_10400100413CDF00_tile_167.png,512,512,plane,262,30,316,77
7999,72_1040010041460F00_tile_115.png,512,512,plane,427,423,447,451
8000,72_1040010041460F00_tile_115.png,512,512,plane,485,455,506,483
8001,72_1040010041460F00_tile_115.png,512,512,plane,485,418,512,453
8002,72_1040010041460F00_tile_115.png,512,512,plane,489,389,510,418
8003,118_104001003C1B4D00_tile_634.png,512,512,plane,0,176,42,232
8004,118_104001003C1B4D00_tile_634.png,512,512,plane,0,278,63,362
8005,84_1040010049B46C00_tile_127.png,512,512,plane,154,122,186,153
8006,84_1040010049B46C00_tile_127.png,512,512,plane,189,96,211,116
8007,84_1040010049B46C00_tile_127.png,512,512,plane,235,49,266,79
8008,84_1040010049B46C00_tile_127.png,512,512,plane,271,24,296,46
8009,118_104001003C1B4D00_tile_627.png,512,512,plane,169,61,351,166
8010,118_104001003C1B4D00_tile_627.png,512,512,plane,438,124,505,177
8011,118_104001003C1B4D00_tile_627.png,512,512,plane,492,73,512,107
8012,86_10400100457A8A00_tile_376.png,512,512,plane,86,440,177,511
8013,86_10400100457A8A00_tile_376.png,512,512,plane,310,181,385,266
8014,86_10400100457A8A00_tile_376.png,512,512,plane,420,192,512,282
8015,92_1040010041354E00_tile_509.png,512,512,plane,493,168,512,194
8016,56_104001000F345100_tile_152.png,512,512,plane,105,412,137,437
8017,4_10400100101BE000_tile_757.png,512,512,plane,10,5,137,92
8018,4_10400100101BE000_tile_757.png,512,512,plane,0,374,151,512
8019,4_10400100101BE000_tile_757.png,512,512,plane,404,229,511,384
8020,115_10400100067A5900_tile_606.png,512,512,plane,496,17,512,46
8021,9_10400100310B0100_tile_176.png,512,512,plane,0,256,20,284
8022,9_10400100310B0100_tile_176.png,512,512,plane,288,288,321,319
8023,60_1040010046430200_tile_128.png,512,512,plane,39,457,78,484
8024,3_104001003ABB7400_tile_71.png,512,512,plane,0,415,68,505
8025,42_10400100055EA300_tile_734.png,512,512,plane,0,64,43,160
8026,98_104001000BA69D00_tile_115.png,512,512,plane,222,47,246,75
8027,98_104001000BA69D00_tile_115.png,512,512,plane,344,499,366,512
8028,98_104001000BA69D00_tile_115.png,512,512,plane,436,42,476,82
8029,98_104001000BA69D00_tile_115.png,512,512,plane,451,231,483,253
8030,98_104001000BA69D00_tile_115.png,512,512,plane,491,328,512,351
8031,98_104001000BA69D00_tile_115.png,512,512,plane,493,249,512,271
8032,57_10400100379F8200_tile_332.png,512,512,plane,0,301,56,368
8033,57_10400100379F8200_tile_332.png,512,512,plane,51,458,82,482
8034,57_10400100379F8200_tile_332.png,512,512,plane,88,433,125,463
8035,55_1040010048841900_tile_471.png,512,512,plane,0,167,39,241
8036,45_1040010044AFF200_tile_85.png,512,512,plane,114,430,145,459
8037,18_10400100211BDD00_tile_2868.png,512,512,plane,80,21,281,118
8038,18_10400100211BDD00_tile_2868.png,512,512,plane,66,174,370,357
8039,82_10400100435D3500_tile_630.png,512,512,plane,395,465,489,512
8040,60_1040010046430200_tile_110.png,512,512,plane,448,48,487,75
8041,60_1040010046430200_tile_106.png,512,512,plane,216,0,339,115
8042,111_1040010028163500_tile_571.png,512,512,plane,3,256,40,274
8043,114_104001000A497900_tile_130.png,512,512,plane,86,8,116,36
8044,4_10400100360CD600_tile_799.png,512,512,plane,162,177,369,330
8045,54_104001003D4C9C00_tile_253.png,512,512,plane,367,264,512,405
8046,54_104001003D4C9C00_tile_253.png,512,512,plane,408,435,512,512
8047,96_10400100096C2500_tile_830.png,512,512,plane,317,141,366,161
8048,96_10400100096C2500_tile_830.png,512,512,plane,337,227,388,244
8049,96_10400100096C2500_tile_830.png,512,512,plane,397,130,448,153
8050,96_10400100096C2500_tile_830.png,512,512,plane,467,157,512,178
8051,86_10400100457A8A00_tile_153.png,512,512,plane,59,115,138,191
8052,86_10400100457A8A00_tile_153.png,512,512,plane,133,118,217,187
8053,86_10400100457A8A00_tile_153.png,512,512,plane,141,2,231,81
8054,86_10400100457A8A00_tile_153.png,512,512,plane,147,64,237,133
8055,86_10400100457A8A00_tile_153.png,512,512,plane,246,188,310,246
8056,86_10400100457A8A00_tile_153.png,512,512,plane,341,68,399,126
8057,86_10400100457A8A00_tile_153.png,512,512,plane,345,0,401,42
8058,86_10400100457A8A00_tile_153.png,512,512,plane,342,138,406,203
8059,86_10400100457A8A00_tile_153.png,512,512,plane,341,183,409,243
8060,86_10400100457A8A00_tile_153.png,512,512,plane,344,31,416,85
8061,86_10400100457A8A00_tile_153.png,512,512,plane,483,109,512,153
8062,86_10400100457A8A00_tile_153.png,512,512,plane,488,234,512,258
8063,86_10400100457A8A00_tile_153.png,512,512,plane,492,0,512,33
8064,86_10400100457A8A00_tile_153.png,512,512,plane,492,54,512,97
8065,45_1040010044AFF200_tile_24.png,512,512,plane,270,477,305,508
8066,54_1040010042D13B00_tile_268.png,512,512,plane,135,316,225,427
8067,54_1040010042D13B00_tile_268.png,512,512,plane,376,304,460,369
8068,54_1040010042D13B00_tile_268.png,512,512,plane,448,395,512,482
8069,18_10400100211BDD00_tile_2715.png,512,512,plane,366,0,512,139
8070,9_104001001915BB00_tile_195.png,512,512,plane,8,60,41,88
8071,9_104001001915BB00_tile_195.png,512,512,plane,39,81,72,114
8072,9_104001001915BB00_tile_195.png,512,512,plane,127,92,161,123
8073,9_104001001915BB00_tile_195.png,512,512,plane,271,122,302,150
8074,9_104001001915BB00_tile_195.png,512,512,plane,345,64,376,96
8075,9_104001001915BB00_tile_195.png,512,512,plane,399,459,431,492
8076,9_104001001915BB00_tile_195.png,512,512,plane,450,164,484,196
8077,96_104001000896F900_tile_1255.png,512,512,plane,32,191,77,216
8078,96_104001000896F900_tile_1255.png,512,512,plane,77,284,128,314
8079,96_104001000896F900_tile_1255.png,512,512,plane,107,157,150,180
8080,96_104001000896F900_tile_1255.png,512,512,plane,276,407,328,434
8081,96_104001000896F900_tile_1255.png,512,512,plane,280,255,336,280
8082,96_104001000896F900_tile_1255.png,512,512,plane,323,37,368,58
8083,97_104001003823A400_tile_243.png,512,512,plane,52,119,159,201
8084,86_1040010049B46C00_tile_258.png,512,512,plane,65,417,117,467
8085,86_1040010049B46C00_tile_258.png,512,512,plane,123,384,204,454
8086,86_1040010049B46C00_tile_258.png,512,512,plane,173,363,253,437
8087,86_1040010049B46C00_tile_258.png,512,512,plane,274,494,323,512
8088,86_1040010049B46C00_tile_258.png,512,512,plane,317,492,360,512
8089,86_1040010049B46C00_tile_258.png,512,512,plane,346,485,395,512
8090,86_1040010049B46C00_tile_258.png,512,512,plane,347,339,411,405
8091,86_1040010049B46C00_tile_258.png,512,512,plane,387,473,442,512
8092,86_1040010049B46C00_tile_258.png,512,512,plane,385,313,464,386
8093,86_1040010049B46C00_tile_258.png,512,512,plane,420,464,466,504
8094,86_1040010049B46C00_tile_258.png,512,512,plane,453,471,498,509
8095,86_1040010049B46C00_tile_258.png,512,512,plane,478,454,512,500
8096,54_1040010042D13B00_tile_420.png,512,512,plane,307,301,370,358
8097,54_1040010042D13B00_tile_420.png,512,512,plane,311,83,376,137
8098,54_1040010042D13B00_tile_420.png,512,512,plane,411,175,461,225
8099,54_1040010042D13B00_tile_420.png,512,512,plane,447,282,511,341
8100,86_10400100290F5300_tile_192.png,512,512,plane,206,46,254,88
8101,4_1040010019345B00_tile_949.png,512,512,plane,231,223,450,362
8102,4_1040010019345B00_tile_949.png,512,512,plane,316,110,461,201
8103,4_1040010019345B00_tile_949.png,512,512,plane,390,357,512,480
8104,46_10400100198A4C00_tile_125.png,512,512,plane,343,100,376,136
8105,80_104001003B099300_tile_41.png,512,512,plane,12,459,34,485
8106,80_104001003B099300_tile_41.png,512,512,plane,16,481,52,511
8107,80_104001003B099300_tile_41.png,512,512,plane,24,432,47,455
8108,80_104001003B099300_tile_41.png,512,512,plane,128,465,149,492
8109,118_104001003370CB00_tile_604.png,512,512,plane,5,342,94,395
8110,51_10400100061AF700_tile_247.png,512,512,plane,2,253,47,295
8111,51_10400100061AF700_tile_247.png,512,512,plane,0,473,50,512
8112,51_10400100061AF700_tile_247.png,512,512,plane,0,413,50,461
8113,51_10400100061AF700_tile_247.png,512,512,plane,2,360,50,398
8114,51_10400100061AF700_tile_247.png,512,512,plane,12,313,44,346
8115,51_10400100061AF700_tile_247.png,512,512,plane,174,176,212,224
8116,51_10400100061AF700_tile_247.png,512,512,plane,229,175,262,220
8117,51_10400100061AF700_tile_247.png,512,512,plane,278,178,323,218
8118,51_10400100061AF700_tile_247.png,512,512,plane,336,176,373,219
8119,51_10400100061AF700_tile_247.png,512,512,plane,381,180,428,220
8120,51_10400100061AF700_tile_247.png,512,512,plane,434,187,470,215
8121,51_10400100061AF700_tile_247.png,512,512,plane,483,178,512,216
8122,96_10400100096C2500_tile_270.png,512,512,plane,0,29,52,97
8123,96_10400100096C2500_tile_270.png,512,512,plane,0,114,59,199
8124,96_10400100096C2500_tile_270.png,512,512,plane,4,0,181,80
8125,96_10400100096C2500_tile_270.png,512,512,plane,0,65,191,154
8126,96_10400100096C2500_tile_270.png,512,512,plane,29,172,171,258
8127,96_10400100096C2500_tile_270.png,512,512,plane,91,117,275,211
8128,96_10400100096C2500_tile_270.png,512,512,plane,178,33,385,103
8129,96_10400100096C2500_tile_270.png,512,512,plane,229,237,335,290
8130,96_10400100096C2500_tile_270.png,512,512,plane,243,98,334,150
8131,96_10400100096C2500_tile_270.png,512,512,plane,283,265,388,317
8132,23_104001002E8B7900_tile_2399.png,512,512,plane,0,249,143,346
8133,109_10400100168E2A00_tile_60.png,512,512,plane,126,393,161,419
8134,103_104001004890F500_tile_117.png,512,512,plane,400,92,455,137
8135,18_10400100211BDD00_tile_3021.png,512,512,plane,176,173,313,270
8136,37_104001000EA43C00_tile_248.png,512,512,plane,0,5,105,105
8137,54_104001003D4C9C00_tile_788.png,512,512,plane,330,166,437,274
8138,54_104001003D4C9C00_tile_788.png,512,512,plane,466,119,512,220
8139,118_1040010023C25400_tile_729.png,512,512,plane,133,284,259,356
8140,118_1040010023C25400_tile_729.png,512,512,plane,228,166,323,282
8141,118_1040010023C25400_tile_729.png,512,512,plane,398,166,512,295
8142,86_10400100290F5300_tile_215.png,512,512,plane,75,142,170,238
8143,59_1040010047789700_tile_1036.png,512,512,plane,31,372,126,447
8144,4_10400100360CD600_tile_778.png,512,512,plane,0,154,83,238
8145,4_10400100360CD600_tile_778.png,512,512,plane,84,491,242,512
8146,4_10400100360CD600_tile_778.png,512,512,plane,113,115,241,216
8147,45_1040010044AFF200_tile_108.png,512,512,plane,93,24,132,49
8148,45_1040010044AFF200_tile_108.png,512,512,plane,98,0,131,16
8149,54_1040010042D13B00_tile_565.png,512,512,plane,181,41,360,193
8150,86_1040010044D30600_tile_80.png,512,512,plane,5,0,152,63
8151,18_10400100211BDD00_tile_2865.png,512,512,plane,187,424,426,512
8152,54_104001003D4C9C00_tile_482.png,512,512,plane,28,209,81,252
8153,54_104001003D4C9C00_tile_482.png,512,512,plane,401,283,512,452
8154,84_10400100290F5300_tile_124.png,512,512,plane,0,400,48,470
8155,84_10400100290F5300_tile_124.png,512,512,plane,10,240,54,278
8156,84_10400100290F5300_tile_124.png,512,512,plane,46,468,100,512
8157,84_10400100290F5300_tile_124.png,512,512,plane,167,401,233,481
8158,23_104001002E8B7900_tile_1470.png,512,512,plane,0,164,149,259
8159,23_104001002E8B7900_tile_1470.png,512,512,plane,114,423,268,512
8160,106_1040010044D30600_tile_87.png,512,512,plane,181,455,242,512
8161,106_1040010044D30600_tile_87.png,512,512,plane,225,482,289,512
8162,106_1040010044D30600_tile_87.png,512,512,plane,365,421,445,492
8163,106_1040010044D30600_tile_87.png,512,512,plane,379,168,431,216
8164,106_1040010044D30600_tile_87.png,512,512,plane,437,220,488,265
8165,106_1040010044D30600_tile_87.png,512,512,plane,489,54,512,91
8166,86_1040010049B46C00_tile_241.png,512,512,plane,0,113,81,192
8167,10_10400100386D9000_tile_68.png,512,512,plane,273,481,303,508
8168,10_10400100386D9000_tile_68.png,512,512,plane,279,432,313,461
8169,59_1040010047789700_tile_934.png,512,512,plane,242,0,390,83
8170,51_10400100061AF700_tile_318.png,512,512,plane,2,0,33,6
8171,51_10400100061AF700_tile_318.png,512,512,plane,13,57,45,78
8172,51_10400100061AF700_tile_318.png,512,512,plane,46,52,81,75
8173,51_10400100061AF700_tile_318.png,512,512,plane,83,0,117,8
8174,51_10400100061AF700_tile_318.png,512,512,plane,88,52,118,74
8175,91_1040010039040600_tile_152.png,512,512,plane,448,0,475,17
8176,84_1040010049B46C00_tile_97.png,512,512,plane,88,182,126,214
8177,84_1040010049B46C00_tile_97.png,512,512,plane,134,318,183,360
8178,84_1040010049B46C00_tile_97.png,512,512,plane,170,84,240,148
8179,84_1040010049B46C00_tile_97.png,512,512,plane,202,299,229,323
8180,84_1040010049B46C00_tile_97.png,512,512,plane,267,338,310,371
8181,84_1040010049B46C00_tile_97.png,512,512,plane,324,225,392,286
8182,37_104001000EA43C00_tile_537.png,512,512,plane,304,0,462,55
8183,125_10400100363EC000_tile_432.png,512,512,plane,0,141,14,156
8184,125_10400100363EC000_tile_432.png,512,512,plane,116,131,154,150
8185,125_10400100363EC000_tile_432.png,512,512,plane,364,267,401,293
8186,23_104001001E51BE00_tile_2853.png,512,512,plane,424,377,512,503
8187,9_10400100310B0100_tile_186.png,512,512,plane,120,234,160,266
8188,9_10400100310B0100_tile_186.png,512,512,plane,246,11,276,39
8189,9_10400100310B0100_tile_186.png,512,512,plane,362,34,389,61
8190,9_10400100310B0100_tile_186.png,512,512,plane,368,10,399,39
8191,9_10400100310B0100_tile_186.png,512,512,plane,387,39,421,69
8192,9_10400100310B0100_tile_186.png,512,512,plane,398,18,431,45
8193,9_10400100310B0100_tile_186.png,512,512,plane,410,0,441,27
8194,37_104001000EA43C00_tile_424.png,512,512,plane,456,147,512,216
8195,63_10400100484AA300_tile_85.png,512,512,plane,131,221,159,242
8196,63_10400100484AA300_tile_85.png,512,512,plane,199,276,223,295
8197,63_10400100484AA300_tile_85.png,512,512,plane,224,151,254,172
8198,63_10400100484AA300_tile_85.png,512,512,plane,227,206,258,229
8199,63_10400100484AA300_tile_85.png,512,512,plane,263,233,290,254
8200,63_10400100484AA300_tile_85.png,512,512,plane,400,79,428,99
8201,63_10400100484AA300_tile_85.png,512,512,plane,481,5,509,27
8202,10_1040010039679A00_tile_67.png,512,512,plane,204,0,296,17
8203,96_104001000896F900_tile_1454.png,512,512,plane,243,330,309,351
8204,23_104001001E51BE00_tile_1455.png,512,512,plane,0,290,77,383
8205,3_104001000953A900_tile_56.png,512,512,plane,22,40,90,94
8206,3_104001000953A900_tile_56.png,512,512,plane,97,24,178,102
8207,3_104001000953A900_tile_56.png,512,512,plane,208,23,298,91
8208,111_1040010028163500_tile_542.png,512,512,plane,10,416,39,444
8209,111_1040010028163500_tile_542.png,512,512,plane,44,449,74,476
8210,111_1040010028163500_tile_542.png,512,512,plane,387,449,416,471
8211,125_10400100363EC000_tile_324.png,512,512,plane,160,447,255,512
8212,57_104001001CBF9900_tile_229.png,512,512,plane,261,330,304,364
8213,4_10400100101BE000_tile_754.png,512,512,plane,307,0,417,41
8214,97_104001003823A400_tile_157.png,512,512,plane,82,79,149,143
8215,97_104001003823A400_tile_157.png,512,512,plane,118,0,175,14
8216,97_104001003823A400_tile_157.png,512,512,plane,148,385,180,405
8217,97_104001003823A400_tile_157.png,512,512,plane,176,34,211,65
8218,97_104001003823A400_tile_157.png,512,512,plane,231,7,269,38
8219,97_104001003823A400_tile_157.png,512,512,plane,237,0,275,9
8220,97_104001003823A400_tile_157.png,512,512,plane,246,483,275,512
8221,97_104001003823A400_tile_157.png,512,512,plane,317,446,342,466
8222,97_104001003823A400_tile_157.png,512,512,plane,343,423,373,446
8223,97_104001003823A400_tile_157.png,512,512,plane,389,448,423,470
8224,97_104001003823A400_tile_157.png,512,512,plane,481,181,512,250
8225,54_1040010024086400_tile_654.png,512,512,plane,28,0,78,39
8226,50_10400100350A5200_tile_125.png,512,512,plane,30,439,63,464
8227,50_10400100350A5200_tile_125.png,512,512,plane,73,462,108,488
8228,50_10400100350A5200_tile_125.png,512,512,plane,163,476,202,499
8229,50_10400100350A5200_tile_125.png,512,512,plane,214,496,244,512
8230,50_10400100350A5200_tile_125.png,512,512,plane,348,62,375,87
8231,50_10400100350A5200_tile_125.png,512,512,plane,432,103,461,131
8232,50_10400100350A5200_tile_125.png,512,512,plane,448,426,511,476
8233,51_10400100061AF700_tile_342.png,512,512,plane,388,362,444,412
8234,51_10400100061AF700_tile_342.png,512,512,plane,427,309,498,367
8235,128_104001004215BF00_tile_1523.png,512,512,plane,39,184,112,265
8236,128_104001004215BF00_tile_1523.png,512,512,plane,257,204,331,286
8237,128_104001004215BF00_tile_1523.png,512,512,plane,473,68,512,108
8238,54_1040010024086400_tile_215.png,512,512,plane,0,178,35,269
8239,54_1040010024086400_tile_215.png,512,512,plane,315,116,508,282
8240,57_10400100379F8200_tile_222.png,512,512,plane,341,237,357,255
8241,127_1040010022BC3B00_tile_418.png,512,512,plane,152,76,185,103
8242,127_1040010022BC3B00_tile_418.png,512,512,plane,184,195,229,235
8243,127_1040010022BC3B00_tile_418.png,512,512,plane,254,195,284,220
8244,127_1040010022BC3B00_tile_418.png,512,512,plane,275,162,309,189
8245,127_1040010022BC3B00_tile_418.png,512,512,plane,285,294,336,342
8246,127_1040010022BC3B00_tile_418.png,512,512,plane,300,87,327,115
8247,18_10400100211BDD00_tile_2873.png,512,512,plane,92,0,298,84
8248,130_104001000F25CE00_tile_1277.png,512,512,plane,0,415,74,461
8249,130_104001000F25CE00_tile_1277.png,512,512,plane,328,484,380,512
8250,42_10400100055EA300_tile_920.png,512,512,plane,0,353,36,402
8251,42_10400100055EA300_tile_920.png,512,512,plane,206,0,286,22
8252,9_10400100474E7400_tile_98.png,512,512,plane,139,0,163,11
8253,100_1040010046CD1500_tile_219.png,512,512,plane,220,380,286,419
8254,100_1040010046CD1500_tile_219.png,512,512,plane,415,288,459,311
8255,100_1040010046CD1500_tile_219.png,512,512,plane,449,335,512,384
8256,4_1040010019345B00_tile_861.png,512,512,plane,0,342,96,420
8257,4_1040010019345B00_tile_861.png,512,512,plane,0,222,101,308
8258,31_104001002809DA00_tile_347.png,512,512,plane,270,39,320,80
8259,31_104001002809DA00_tile_347.png,512,512,plane,340,34,379,68
8260,31_104001002809DA00_tile_347.png,512,512,plane,344,61,380,107
8261,31_104001002809DA00_tile_347.png,512,512,plane,382,28,459,101
8262,31_104001002809DA00_tile_347.png,512,512,plane,464,37,512,91
8263,97_104001003823A400_tile_187.png,512,512,plane,488,224,512,283
8264,52_1040010039815D00_tile_526.png,512,512,plane,315,350,340,370
8265,52_1040010039815D00_tile_526.png,512,512,plane,354,322,378,342
8266,52_1040010039815D00_tile_526.png,512,512,plane,392,299,419,320
8267,52_1040010039815D00_tile_526.png,512,512,plane,438,398,481,431
8268,52_1040010039815D00_tile_526.png,512,512,plane,482,370,512,397
8269,51_104001003D4C9C00_tile_244.png,512,512,plane,0,2,29,44
8270,51_104001003D4C9C00_tile_244.png,512,512,plane,64,0,114,39
8271,51_104001003D4C9C00_tile_244.png,512,512,plane,122,0,166,38
8272,51_104001003D4C9C00_tile_244.png,512,512,plane,233,0,292,35
8273,51_104001003D4C9C00_tile_244.png,512,512,plane,315,393,369,438
8274,51_104001003D4C9C00_tile_244.png,512,512,plane,361,290,391,318
8275,87_1040010019A43D00_tile_26.png,512,512,plane,0,330,21,350
8276,87_1040010019A43D00_tile_26.png,512,512,plane,40,294,91,318
8277,87_1040010019A43D00_tile_26.png,512,512,plane,117,254,163,276
8278,87_1040010019A43D00_tile_26.png,512,512,plane,181,216,227,236
8279,87_1040010019A43D00_tile_26.png,512,512,plane,244,177,289,199
8280,87_1040010019A43D00_tile_26.png,512,512,plane,307,142,356,166
8281,87_1040010019A43D00_tile_26.png,512,512,plane,365,107,414,129
8282,87_1040010019A43D00_tile_26.png,512,512,plane,428,72,477,95
8283,87_1040010019A43D00_tile_26.png,512,512,plane,493,38,512,57
8284,36_104001003E76E200_tile_115.png,512,512,plane,98,143,154,176
8285,4_1040010019345B00_tile_783.png,512,512,plane,222,209,357,310
8286,4_10400100360CD600_tile_881.png,512,512,plane,0,356,52,429
8287,82_10400100435D3500_tile_1102.png,512,512,plane,466,472,511,512
8288,18_1040050010DC4900_tile_2580.png,512,512,plane,16,477,127,512
8289,18_1040050010DC4900_tile_2580.png,512,512,plane,338,383,511,512
8290,45_104001000E6AB500_tile_117.png,512,512,plane,353,234,393,267
8291,60_1040010046430200_tile_244.png,512,512,plane,283,417,475,512
8292,60_1040010046430200_tile_244.png,512,512,plane,309,74,479,189
8293,60_1040010046430200_tile_244.png,512,512,plane,393,277,455,329
8294,60_1040010046430200_tile_162.png,512,512,plane,0,236,48,299
8295,60_1040010046430200_tile_162.png,512,512,plane,333,224,469,323
8296,20_10400100119D4500_tile_208.png,512,512,plane,42,6,197,120
8297,88_1040010040D29200_tile_307.png,512,512,plane,445,199,495,224
8298,88_1040010040D29200_tile_307.png,512,512,plane,478,20,512,46
8299,6_1040010009874E00_tile_309.png,512,512,plane,17,437,48,464
8300,6_1040010009874E00_tile_309.png,512,512,plane,288,211,325,237
8301,4_1040010019345B00_tile_694.png,512,512,plane,251,302,350,380
8302,96_10400100096C2500_tile_859.png,512,512,plane,0,328,31,356
8303,96_10400100096C2500_tile_859.png,512,512,plane,0,138,46,163
8304,96_10400100096C2500_tile_859.png,512,512,plane,46,222,121,254
8305,96_10400100096C2500_tile_859.png,512,512,plane,363,0,429,23
8306,96_10400100096C2500_tile_859.png,512,512,plane,369,123,430,152
8307,96_10400100096C2500_tile_859.png,512,512,plane,436,11,507,35
8308,49_104001001A248400_tile_123.png,512,512,plane,374,276,451,364
8309,53_10400100080B8100_tile_165.png,512,512,plane,148,21,175,41
8310,115_10400100067A5900_tile_469.png,512,512,plane,149,259,249,341
8311,54_1040010042D13B00_tile_521.png,512,512,plane,26,22,175,185
8312,54_1040010042D13B00_tile_521.png,512,512,plane,75,396,167,471
8313,54_104001003D4C9C00_tile_508.png,512,512,plane,0,332,28,395
8314,54_104001003D4C9C00_tile_508.png,512,512,plane,142,341,220,399
8315,1_104005000FDC8D00_tile_51.png,512,512,plane,346,145,413,175
8316,1_104005000FDC8D00_tile_51.png,512,512,plane,453,145,490,163
8317,96_10400100096C2500_tile_1022.png,512,512,plane,28,380,75,399
8318,96_10400100096C2500_tile_1022.png,512,512,plane,98,406,148,425
8319,96_10400100096C2500_tile_1022.png,512,512,plane,124,490,166,508
8320,96_10400100096C2500_tile_1022.png,512,512,plane,128,323,181,344
8321,96_10400100096C2500_tile_1022.png,512,512,plane,203,348,255,369
8322,96_10400100096C2500_tile_1022.png,512,512,plane,209,315,257,337
8323,96_10400100096C2500_tile_1022.png,512,512,plane,252,453,298,475
8324,96_10400100096C2500_tile_1022.png,512,512,plane,251,253,302,275
8325,96_10400100096C2500_tile_1022.png,512,512,plane,277,375,329,391
8326,96_10400100096C2500_tile_1022.png,512,512,plane,283,340,329,359
8327,96_10400100096C2500_tile_1022.png,512,512,plane,324,478,370,498
8328,96_10400100096C2500_tile_1022.png,512,512,plane,327,284,374,302
8329,96_10400100096C2500_tile_1022.png,512,512,plane,335,247,383,268
8330,96_10400100096C2500_tile_1022.png,512,512,plane,349,396,400,419
8331,96_10400100096C2500_tile_1022.png,512,512,plane,352,365,401,385
8332,96_10400100096C2500_tile_1022.png,512,512,plane,378,188,427,208
8333,96_10400100096C2500_tile_1022.png,512,512,plane,405,274,451,292
8334,96_10400100096C2500_tile_1022.png,512,512,plane,430,391,472,409
8335,96_10400100096C2500_tile_1022.png,512,512,plane,429,420,480,441
8336,96_10400100096C2500_tile_1022.png,512,512,plane,478,298,512,316
8337,127_1040010022BC3B00_tile_369.png,512,512,plane,171,339,227,393
8338,127_1040010022BC3B00_tile_369.png,512,512,plane,243,311,300,363
8339,127_1040010022BC3B00_tile_369.png,512,512,plane,315,283,370,336
8340,127_1040010022BC3B00_tile_369.png,512,512,plane,487,371,512,416
8341,18_10400100211BDD00_tile_1989.png,512,512,plane,443,357,512,456
8342,23_104001002E8B7900_tile_2092.png,512,512,plane,366,284,497,373
8343,59_1040010047789700_tile_1147.png,512,512,plane,42,215,134,314
8344,59_1040010047789700_tile_1147.png,512,512,plane,156,476,241,511
8345,57_104001001CBF9900_tile_318.png,512,512,plane,0,417,9,441
8346,57_104001001CBF9900_tile_318.png,512,512,plane,1,381,25,409
8347,57_104001001CBF9900_tile_318.png,512,512,plane,33,303,57,335
8348,57_104001001CBF9900_tile_318.png,512,512,plane,39,477,63,509
8349,57_104001001CBF9900_tile_318.png,512,512,plane,49,266,73,295
8350,57_104001001CBF9900_tile_318.png,512,512,plane,81,190,105,221
8351,57_104001001CBF9900_tile_318.png,512,512,plane,86,364,110,393
8352,57_104001001CBF9900_tile_318.png,512,512,plane,96,152,121,183
8353,57_104001001CBF9900_tile_318.png,512,512,plane,102,326,127,357
